,ID,Year,GHG,Type,Province,District,Treatment_Group
6358,G10112,2014,855166.8002,Cement manufacturing,Alberta,Exshaw,1
6359,G10113,2014,143632.0802,Lime manufacturing,Manitoba,Faulkner,0
6360,G10114,2014,332558.6935,Cement manufacturing,Ontario,Woodstock,0
6361,G10115,2014,518228.024,Bituminous coal mining,British Columbia,Elkford,0
6362,G10116,2014,30516.97,Paper (except Newsprint) Mills,Ontario,Fort Frances,0
6363,G10117,2014,1330780.47,Conventional Oil and Gas Extraction,British Columbia,Fort Nelson,0
6364,G10118,2014,121843.5951,Fossil-Fuel Electric Power Generation,British Columbia,Fort Nelson,0
6365,G10119,2014,352290.2836,Non-Ferrous Metal (except Aluminum) Smelting and Refining,Alberta,Fort Saskatchewan,1
6366,G10120,2014,373598.3525,Fossil-Fuel Electric Power Generation,Alberta,Fort Saskatchewan,1
6367,G10121,2014,585743.6204,Chemical Fertilizer (except Potash) Manufacturing,Alberta,Fort Saskatchewan,1
6368,G10122,2014,69199.00003,Conventional Oil and Gas Extraction,Alberta,Fort Saskatchewan,1
6369,G10125,2014,55108.35062,Other Basic Organic Chemical Manufacturing,Alberta,Fort Saskatchewan,1
6370,G10126,2014,197403.0503,Pipeline transportation of natural gas,British Columbia,Fort St. John,0
6371,G10127,2014,9166664.37,Fossil-fuel electric power generation,Alberta,Warburg,1
6372,G10128,2014,96476.08934,Iron and Steel Mills and Ferro-Alloy Manufacturing,Ontario,Whitby,0
6373,G10130,2014,117047.8547,Chemical Pulp Mills,Alberta,Grande Prairie,1
6374,G10131,2014,396044.5454,Bituminous Coal Mining,British Columbia,Elkford,0
6375,G10132,2014,861291.1066,Fossil-fuel electric power generation,Alberta,Grande Cache,1
6376,G10133,2014,261130.4728,All Other Basic Inorganic Chemical Manufacturing,Ontario,Hamilton,0
6377,G10134,2014,224765.0387,Non-conventional oil extraction,Alberta,RM of Wood Buffalo,1
6378,G10135,2014,211750.3365,Conventional Oil and Gas Extraction,Alberta,Edson,1
6379,G10136,2014,130072.7767,Chemical Pulp Mills,British Columbia,Nanaimo,0
6380,G10137,2014,399210.2562,Conventional Oil and Gas Extraction,Alberta,Didsbury,1
6381,G10139,2014,68253.8723,Conventional oil and gas extraction,Alberta,Hays,1
6382,G10140,2014,34843.8332,Non-Ferrous Metal (except Aluminum) Smelting and Refining,Manitoba,Flin Flon,0
6383,G10142,2014,572012.8051,Conventional oil and gas extraction,Newfoundland and Labrador,St. John's,0
6384,G10143,2014,197320.2741,Subbituminous Coal Mining,Alberta,Seba Beach,1
6385,G10144,2014,194835.4069,Chemical pulp mills,Alberta,Hinton,1
6386,G10145,2014,1097321.886,Fossil-Fuel Electric Power Generation,Newfoundland and Labrador,Holyrood,0
6387,G10146,2014,87287.8395,Chemical pulp mills,British Columbia,Port Mellon,0
6388,G10147,2014,1166438.697,Non-conventional oil extraction,Saskatchewan,Lloydminster,0
6389,G10148,2014,123855.0886,Other Basic Organic Chemical Manufacturing,Quebec,Montréal,0
6390,G10149,2014,93212.30406,Other Basic Organic Chemical Manufacturing,Ontario,Maitland,0
6391,G10150,2014,220998.7764,Iron and steel mills and ferro-alloy manufacturing,Saskatchewan,Regina,0
6392,G10151,2014,322083.709,Fossil-Fuel Electric Power Generation,Ontario,Iroquois Falls,0
6393,G10152,2014,150969.6356,Petrochemical Manufacturing,Alberta,Joffre,1
6394,G10153,2014,45942.70865,Lime Manufacturing,Quebec,Joliette,0
6395,G10154,2014,770925.572,Cement manufacturing,Quebec,Joliette,0
6396,G10155,2014,57382.67576,Conventional Oil and Gas Extraction,Alberta,Swan Hills,1
6397,G10157,2014,103386.1396,Chemical Pulp Mills,British Columbia,Kamloops,0
6398,G10158,2014,72671.73944,Conventional oil and gas extraction,Alberta,MD of Greenview,1
6399,G10159,2014,228627.9152,Conventional oil and gas extraction,Alberta,Fox Creek,1
6400,G10160,2014,402565.6223,Conventional Oil and Gas Extraction,Alberta,Fox Creek,1
6401,G10161,2014,503049.374,Waste treatment and disposal,Ontario,Maple,0
6402,G10162,2014,9431797.725,Fossil-Fuel Electric Power Generation,Alberta,Duffield,1
6403,G10163,2014,1361450.532,Pipeline Transportation of Natural Gas,Ontario,Kenora,0
6404,G10165,2014,310988.9971,Fossil-fuel electric power generation,Ontario,Kirkland Lake,0
6405,G10168,2014,166377.5076,All Other Basic Inorganic Chemical Manufacturing,Quebec,Varennes,0
6406,G10169,2014,50975.80803,Paper (except newsprint) mills,Quebec,Trois-Rivières,0
6407,G10170,2014,782034.3751,Cement manufacturing,British Columbia,Richmond,0
6408,G10171,2014,656540.255,Cement manufacturing,Ontario,Bath,0
6409,G10173,2014,167663.9966,Cement manufacturing,British Columbia,Kamloops,0
6410,G10176,2014,732104.0699,Cement manufacturing,Alberta,Edmonton,1
6411,G10177,2014,161272.0,Fossil-Fuel Electric Power Generation,Ontario,Greater Napanee,0
6412,G10178,2014,2288298.01,Fossil-fuel electric power generation,Nova Scotia,Lingan,0
6413,G10179,2014,806759.3479,Fossil-Fuel Electric Power Generation,Alberta,Fort McMurray,1
6414,G10180,2014,228984.4478,Non-Conventional Oil Extraction,Alberta,Fort McMurray,1
6415,G10181,2014,106544.7989,Chemical Pulp Mills,British Columbia,MacKenzie,0
6416,G10182,2014,68854.10069,Paper (except Newsprint) Mills,Manitoba,The Pas,0
6417,G10183,2014,304431.3558,Lime Manufacturing,Quebec,Marbleton,0
6418,G10184,2014,556503.1309,Fossil-Fuel Electric Power Generation,British Columbia,Taylor,0
6419,G10185,2014,311376.0977,Conventional Oil and Gas Extraction,British Columbia,Taylor,0
6420,G10186,2014,910798.3785,Fossil-fuel electric power generation,Saskatchewan,Lloydminster,0
6421,G10187,2014,11899608.72,Non-Conventional Oil Extraction,Alberta,Fort McMurray,1
6422,G10188,2014,258120.116,Iron Ore Mining,Quebec,Fermont,0
6423,G10190,2014,344053.1446,Fossil-fuel electric power generation,Ontario,Mississauga,0
6424,G10191,2014,411549.4492,Other Petroleum and Coal Products Manufacturing,Ontario,Mississauga,0
6425,G10192,2014,993646.6129,Cement manufacturing,Ontario,Mississauga,0
6426,G10193,2014,50070.00123,Waste Treatment and Disposal,Ontario,Brantford,0
6427,G10195,2014,678472.5293,Potash Mining,Saskatchewan,Belle Plaine,0
6428,G10196,2014,1376573.694,Fossil-Fuel Electric Power Generation,Alberta,Fort McMurray,1
6429,G10197,2014,498071.3322,Non-Conventional Oil Extraction,Alberta,Fort McMurray,1
6430,G10199,2014,1158156.717,Petroleum refineries,Ontario,Nanticoke,0
6431,G10202,2014,101539.4922,Conventional Oil and Gas Extraction,Alberta,Stettler,1
6432,G10203,2014,93791.18003,Fossil-fuel electric power generation,Ontario,Nipigon,0
6433,G10204,2014,88786.4588,Conventional Oil and Gas Extraction,Northwest Territories,Norman Wells,0
6434,G10206,2014,952821.3751,Petroleum Refineries,Newfoundland and Labrador,Come by Chance,0
6435,G10207,2014,157196.1344,Chemical Pulp Mills,British Columbia,Prince George,0
6436,G10208,2014,1227005.683,Petrochemical manufacturing,Ontario,Corunna,0
6437,G10209,2014,121509.702,Petrochemical Manufacturing,Ontario,Sarnia,0
6438,G10210,2014,61651.52819,Resin and Synthetic Rubber Manufacturing,Ontario,Corunna,0
6439,G10211,2014,2878716.473,Petrochemical manufacturing,Alberta,Red Deer,1
6440,G10213,2014,113318.1934,Automobile and light-duty motor vehicle manufacturing,Ontario,Oshawa,0
6441,G10215,2014,28110.29062,Fossil-Fuel Electric Power Generation,Ontario,Ottawa,0
6442,G10217,2014,65053.96503,Chemical Pulp Mills,Quebec,Thurso,0
6443,G10218,2014,122726.0663,Lime Manufacturing,British Columbia,Cache Creek,0
6444,G10219,2014,278611.5586,Non-Conventional Oil Extraction,Alberta,Peace River,1
6445,G10220,2014,139625.1507,Chemical Pulp Mills,Alberta,MD of Northern Lights,1
6446,G10221,2014,48398.64,Other basic organic chemical manufacturing,Quebec,Bécancour,0
6447,G10223,2014,566616.2833,Cement manufacturing,Ontario,Picton,0
6448,G10224,2014,200290.0395,Non-Conventional Oil Extraction,Saskatchewan,Lloydminster,0
6449,G10225,2014,731370.088,Conventional Oil and Gas Extraction,British Columbia,Peace River District,0
6450,G10226,2014,996924.0233,Pipeline Transportation of Natural Gas,British Columbia,Prince George,0
6451,G10227,2014,1240297.002,Fossil-fuel electric power generation,Nova Scotia,Point Aconi,0
6452,G10228,2014,955842.0055,Fossil-fuel electric power generation,Nova Scotia,Port Hawkesbury,0
6453,G10229,2014,4641652.201,Fossil-Fuel Electric Power Generation,Saskatchewan,Coronach,0
6454,G10230,2014,29980.76979,Newsprint mills,British Columbia,Port Alberni,0
6455,G10231,2014,48477.65792,Mechanical Pulp Mills,British Columbia,Powell River,0
6456,G10232,2014,155193.2584,Other Basic Organic Chemical Manufacturing,Alberta,Lacombe,1
6457,G10234,2014,129117.2834,Petroleum refineries,British Columbia,Prince George,0
6458,G10236,2014,673222.1999,Fossil-Fuel Electric Power Generation,Saskatchewan,Saskatoon,0
6459,G10237,2014,102472.7243,Conventional Oil and Gas Extraction,Alberta,Millarville,1
6460,G10238,2014,1158845.922,Petroleum Refineries,Quebec,Montreal,0
6461,G10239,2014,1305502.17,Petroleum refineries,Quebec,Lévis,0
6462,G10240,2014,144204.4222,Nickel-Copper Ore Mining,Quebec,Rouyn-Noranda,0
6463,G10241,2014,180743.2923,Fossil-Fuel Electric Power Generation,Alberta,Rainbow Lake,1
6464,G10243,2014,366534.1238,Conventional Oil and Gas Extraction,Alberta,Rocky Mountain House,1
6465,G10244,2014,268199.9201,Pipeline transportation of natural gas,Manitoba,Winnipeg,0
6466,G10246,2014,197056.5937,Fossil-Fuel Electric Power Generation,Alberta,Redwater,1
6467,G10247,2014,2807177.158,Petroleum Refineries,New Brunswick,Saint John,0
6468,G10248,2014,220228.0194,Pipeline transportation of natural gas,Saskatchewan,Richmond,0
6469,G10249,2014,351725.5934,Conventional Oil and Gas Extraction,Alberta,Rimbey,1
6470,G10250,2014,310407.0857,Petrochemical manufacturing,Ontario,Sarnia,0
6471,G10251,2014,424812.4743,Fossil-fuel electric power generation,Ontario,Sarnia,0
6472,G10252,2014,145425.5997,Conventional oil and gas extraction,Ontario,Sarnia,0
6473,G10253,2014,768329.3219,Petroleum refineries,Ontario,Corunna,0
6474,G10254,2014,655875.5107,Petroleum refineries,Ontario,Sarnia,0
6475,G10255,2014,1447451.326,Petroleum refineries,Ontario,Sarnia,0
6476,G10256,2014,1129637.499,Fossil-Fuel Electric Power Generation,Ontario,Sarnia,0
6477,G10257,2014,413393.2124,Pipeline transportation of natural gas,Saskatchewan,Calgary,0
6478,G10258,2014,207619.1058,Natural gas distribution,Saskatchewan,Regina,0
6479,G10259,2014,643970.78,Chemical fertilizer (except potash) manufacturing,Saskatchewan,Belle Plaine,0
6480,G10260,2014,341464.8398,Petrochemical manufacturing,Alberta,"Fort Saskatchewan,Strathcona County",1
6481,G10261,2014,434771.7037,Fossil-fuel electric power generation,Alberta,Fort Saskatchewan,1
6482,G10262,2014,3418810.003,Non-Conventional Oil Extraction,Alberta,Fort Saskatchewan,1
6483,G10263,2014,108047.3579,Chemical pulp mills,Quebec,St-Félicien,0
6484,G10264,2014,2080807.701,Fossil-Fuel Electric Power Generation,Saskatchewan,Estevan,0
6485,G10265,2014,5219989.399,Fossil-Fuel Electric Power Generation,Alberta,Hanna,1
6486,G10266,2014,60200.7271,Conventional Oil and Gas Extraction,Alberta,Sundre,1
6487,G10267,2014,478982.6386,Conventional oil and gas extraction,Alberta,Caroline,1
6488,G10268,2014,251229.1796,Conventional oil and gas extraction,Alberta,Calgary,1
6489,G10269,2014,991668.3358,Petroleum Refineries,Alberta,Fort Saskatchewan,1
6490,G10271,2014,665791.2295,Chemical Fertilizer (except Potash) Manufacturing,Manitoba,Brandon,0
6491,G10272,2014,99488.00005,Chemical Pulp Mills,Quebec,Témiscaming,0
6492,G10273,2014,1334578.49,Cement manufacturing,Ontario,Bowmanville,0
6493,G10274,2014,469593.185,Cement manufacturing,Ontario,St. Marys,0
6494,G10275,2014,380356.8631,Iron and steel mills and ferro-alloy manufacturing,Ontario,Hamilton,0
6495,G10276,2014,3304670.78,Iron and steel mills and ferro-alloy manufacturing,Ontario,Haldimand County,0
6496,G10277,2014,247725.1564,Conventional Oil and Gas Extraction,Alberta,Rocky Mountain House,1
6497,G10278,2014,1574539.829,Petroleum Refineries,Alberta,Edmonton,1
6498,G10279,2014,106284.0,Waste treatment and disposal,Manitoba,Winnipeg,0
6499,G10281,2014,15096041.85,Fossil-Fuel Electric Power Generation,Alberta,Duffield,1
6500,G10283,2014,562633.7893,Chemical fertilizer (except potash) manufacturing,Ontario,Courtright,0
6501,G10284,2014,642385.1904,Conventional oil and gas extraction,Newfoundland and Labrador,St. John's,0
6502,G10285,2014,141602.2598,Chemical pulp mills,Ontario,Terrace Bay,0
6503,G10287,2014,93735.621,Fossil-Fuel Electric Power Generation,Ontario,Thunder Bay,0
6504,G10289,2014,405296.3382,Non-ferrous metal (except aluminum) smelting and refining,British Columbia,Trail,0
6505,G10290,2014,586376.9675,Pipeline Transportation of Natural Gas,Saskatchewan,Regina,0
6506,G10291,2014,1716867.0,Fossil-fuel electric power generation,Nova Scotia,Trenton,0
6507,G10292,2014,906841.0,Fossil-fuel electric power generation,Nova Scotia,Dartmouth,0
6508,G10293,2014,119247.61,Fossil-Fuel Electric Power Generation,Ontario,Tunis,0
6509,G10295,2014,840246.4061,Primary production of alumina and aluminum,Quebec,Alma,0
6510,G10296,2014,801340.1618,Primary Production of Alumina and Aluminum,Quebec,Saguenay,0
6511,G10297,2014,10708.001,Primary Production of Alumina and Aluminum,Quebec,Melocheville,0
6512,G10299,2014,976847.957,Iron Ore Mining,Quebec,Port-Cartier,0
6513,G10300,2014,469525.61,Primary Production of Alumina and Aluminum,Quebec,Deschambault,0
6514,G10301,2014,6559.5508,Primary Production of Alumina and Aluminum,Quebec,Jonquière,0
6515,G10302,2014,218753.7219,Paperboard mills,Quebec,La Tuque,0
6516,G10305,2014,770083.9319,Iron and Steel Mills and Ferro-Alloy Manufacturing,Quebec,Contrecoeur,0
6517,G10306,2014,563984.22,Primary production of alumina and aluminum,Quebec,La Baie,0
6518,G10307,2014,434141.721,Primary Production of Alumina and Aluminum,Quebec,Laterricre,0
6519,G10308,2014,9700.808,Primary Production of Alumina and Aluminum,Quebec,Shawinigan,0
6520,G10310,2014,117675.742,Waste Treatment and Disposal,Ontario,London,0
6521,G10312,2014,104184.1874,Conventional oil and gas extraction,Alberta,Grovedale,1
6522,G10313,2014,345937.0285,Conventional Oil and Gas Extraction,Alberta,Pincher Creek,1
6523,G10314,2014,8026.528642,Conventional Oil and Gas Extraction,Alberta,Whitecourt,1
6524,G10315,2014,326079.1123,Fossil-Fuel Electric Power Generation,Ontario,Windsor,0
6525,G10316,2014,1152090.69,Other Basic Organic Chemical Manufacturing,Alberta,Fort Saskatchewan,1
6526,G10318,2014,82548.41812,Chemical pulp mills,Ontario,Dryden,0
6527,G10319,2014,219240.526,Fossil-fuel electric power generation,Ontario,Whitby,0
6528,G10320,2014,109061.2694,Conventional Oil and Gas Extraction,British Columbia,Fort Nelson,0
6529,G10321,2014,92982.60736,Conventional Oil and Gas Extraction,Alberta,Cochrane,1
6530,G10323,2014,197913.8738,Fossil-fuel electric power generation,Ontario,Windsor,0
6531,G10324,2014,2741451.325,Non-Conventional Oil Extraction,Alberta,Alberta,1
6532,G10326,2014,39189.34747,Conventional Oil and Gas Extraction,Alberta,Zama City,1
6533,G10327,2014,95236.13866,Other petroleum and coal product manufacturing,Alberta,Sherwood Park,1
6534,G10328,2014,108087.4289,Lignite coal mining,Saskatchewan,Estevan,0
6535,G10329,2014,439299.9379,Non-conventional oil extraction,Saskatchewan,Lloydminster,0
6536,G10334,2014,100372.7075,Paper (except newsprint) mills,New Brunswick,Saint John,0
6537,G10335,2014,50004.78878,Fossil-Fuel Electric Power Generation,Ontario,Sault Ste Marie,0
6538,G10337,2014,120550.0,Waste treatment and disposal,Ontario,Niagara Falls,0
6539,G10338,2014,134733.6965,Non-Conventional Oil Extraction,Saskatchewan,Saskatchewan,0
6540,G10342,2014,157002.0101,Chemical pulp mills,British Columbia,Prince George,0
6541,G10343,2014,492450.0,Waste treatment and disposal,Ontario,Blenheim,0
6542,G10344,2014,70018.57539,Waste treatment and disposal,Quebec,Sainte Sophie,0
6543,G10346,2014,95656.1338,Natural gas distribution,British Columbia,Surrey,0
6544,G10348,2014,121522.8952,Waste Treatment and Disposal,Ontario,Ottawa,0
6545,G10350,2014,14571.0872,Iron Ore Mining,Newfoundland and Labrador,Wabush,0
6546,G10351,2014,67980.11719,Distilleries,Ontario,Windsor,0
6547,G10352,2014,77146.34,Waste treatment and disposal,Alberta,Edmonton,1
6548,G10353,2014,70620.30702,Conventional Oil and Gas Extraction,Saskatchewan,Saskatchewan,0
6549,G10354,2014,419889.3731,Conventional oil and gas extraction,Newfoundland and Labrador,St John's,0
6550,G10355,2014,92368.35973,Chemical Pulp Mills,New Brunswick,Nackawic,0
6551,G10356,2014,141758.49,Fossil-Fuel Electric Power Generation,Alberta,Rocky View County,1
6552,G10357,2014,107110.9396,Fossil-Fuel Electric Power Generation,Quebec,Bécancour,0
6553,G10358,2014,80519.9768,Waste treatment and disposal,Ontario,Guelph,0
6554,G10359,2014,174406.8003,Bituminous Coal Mining,Alberta,Edson,1
6555,G10360,2014,460559.2523,Industrial Gas Manufacturing,Ontario,Corunna,0
6556,G10361,2014,1257393.054,Industrial Gas Manufacturing,Alberta,Edmonton,1
6557,G10364,2014,157750.0,Waste treatment and disposal,Ontario,Lakeshore,0
6558,G10365,2014,159416.3452,Waste Treatment and Disposal,Ontario,Essex,0
6559,G10366,2014,61068.11334,Other support activities for air transportation,Ontario,Mississauga,0
6560,G10369,2014,103485.203,Iron and Steel Mills and Ferro-Alloy Manufacturing,Quebec,Contrecoeur,0
6561,G10370,2014,152478.9834,Polystyrene foam product manufacturing,Quebec,Valleyfield,0
6562,G10371,2014,119346.1899,Conventional Oil and Gas Extraction,Alberta,Olds,1
6563,G10373,2014,64836.749,Glass Manufacturing,Ontario,Brampton,0
6564,G10374,2014,90270.00315,Chemical Pulp Mills,British Columbia,Port Alice,0
6565,G10375,2014,35162.00257,Petrochemical Manufacturing,Alberta,Prentiss,1
6566,G10376,2014,193775.0,Waste Treatment and Disposal,Ontario,Mississauga,0
6567,G10377,2014,59158.12335,Conventional oil and gas extraction,British Columbia,Fort Nelson,0
6568,G10378,2014,44851.35497,Natural Gas Distribution,British Columbia,Surrey,0
6569,G10381,2014,179241.4736,Diamond Mining,Northwest Territories,Yellowknife,0
6570,G10382,2014,656.280007,All Other Miscellaneous Manufacturing,Alberta,Edmonton,1
6571,G10383,2014,1675.88999,All Other Miscellaneous Manufacturing,Manitoba,Winnipeg,0
6572,G10384,2014,69624.87697,Conventional Oil and Gas Extraction,Nova Scotia,Goldboro,0
